OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NC01WQ,NCDENR-DWQ,21NC01WQ-1990-0003367-1990,Sample,Water,,4/2/90,10:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 5.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0012561-1986,Sample,Water,,10/16/86,11:30:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0011971-1985,Sample,Water,,9/17/85,14:30:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,80,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1989-0001090-1989,Sample,Water,,2/8/89,10:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 5.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1989-0000131-1989,Sample,Water,,1/9/89,11:15:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 5.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0005546-1986,Sample,Water,,5/13/86,15:00:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0012078-1986,Sample,Water,,9/30/86,14:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0009782-1986,Sample,Water,,8/18/86,14:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0009428-1985,Sample,Water,,7/30/85,16:00:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,300,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1987-0008661-1987,Sample,Water,,8/26/87,12:45:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,100,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0005605-1984,Sample,Water,,4/24/84,11:45:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,350,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0016346-1977,Sample,Water,,11/4/77,11:30:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0005427-1994,Sample,Water,,6/7/94,11:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0013462-1993,Sample,Water,,9/14/93,16:05:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0004054-1994,Sample,Water,,5/3/94,10:40:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,130,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0002614-1994,Sample,Water,,4/4/94,12:50:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0002608-1994,Sample,Water,,4/4/94,11:10:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0005069-1996,Sample,Water,,5/6/96,11:20:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0002774-1993,Sample,Water,,3/8/93,10:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0000250-1994,Sample,Water,,2/3/94,10:10:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0013455-1993,Sample,Water,,9/14/93,13:00:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0010334-1993,Sample,Water,,8/2/93,11:30:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0015938-1993,Sample,Water,,11/4/93,10:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0006808-1994,Sample,Water,,7/7/94,10:40:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0002770-1993,Sample,Water,,3/8/93,10:55:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0014515-1993,Sample,Water,,10/7/93,11:15:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0001206-1993,Sample,Water,,2/1/93,10:30:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0000317-1993,Sample,Water,,1/11/93,10:35:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,170,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0000243-1994,Sample,Water,,2/3/94,11:05:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0005145-1993,Sample,Water,,5/4/93,13:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0000101-1981,Sample,Water,,1/6/81,14:45:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0015795-1979,Sample,Water,,9/7/79,9:17:00,,NCLEGACY,,21NC01WQ-O6500000,,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,1700,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0002231-1981,Sample,Water,,2/13/81,11:50:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0010837-1980,Sample,Water,,8/29/80,12:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0019896-1979,Sample,Water,,12/10/79,10:00:00,,NCLEGACY,,21NC01WQ-O6500000,,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,80,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0015798-1979,Sample,Water,,9/7/79,14:25:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,1600,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0000973-1979,Sample,Water,,1/19/79,10:30:00,,NCLEGACY,,21NC01WQ-O6500000,,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0002802-1972,Sample,Water,,5/30/72,10:20:00,,NCLEGACY,,21NC01WQ-J7690000,,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,25000,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0005077-1970,Sample,Water,,7/30/70,13:30:00,,NCLEGACY,,21NC01WQ-J7690000,,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,61000,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0007225-1980,Sample,Water,,6/9/80,14:15:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0012313-1996,Sample,Water,,9/16/96,9:20:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0011200-1996,Sample,Water,,8/20/96,11:15:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0018852-1983,Sample,Water,,12/9/83,13:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,1000,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0004387-1982,Sample,Water,,3/23/82,13:45:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,320,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0011207-1996,Sample,Water,,8/20/96,10:30:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0016709-1996,Sample,Water,,12/4/96,10:00:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0003024-1978,Sample,Water,,3/14/78,10:43:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,260,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0004048-1994,Sample,Water,,5/3/94,11:30:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,130,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1992-0009214-1992,Sample,Water,,7/9/92,13:20:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1991-0011592-1991,Sample,Water,,12/4/91,14:20:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0006612-1975,Sample,Water,,3/12/75,12:25:00,,NCLEGACY,,21NC01WQ-J7690000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,60,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1992-0004039-1992,Sample,Water,,4/2/92,10:30:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1992-0017765-1992,Sample,Water,,12/7/92,10:30:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0007589-1993,Sample,Water,,6/16/93,10:55:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,200,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1993-0003869-1993,Sample,Water,,4/7/93,11:05:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,150,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1990-0007320-1990,Sample,Water,,7/10/90,10:15:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,60,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1988-0009686-1988,Sample,Water,,10/4/88,10:50:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 10.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,150,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0016185-1985,Sample,Water,,12/16/85,14:40:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0004170-1978,Sample,Water,,4/6/78,14:16:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0007222-1986,Sample,Water,,6/23/86,14:20:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,160,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1987-0006749-1987,Sample,Water,,7/27/87,10:45:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0006222-1971,Sample,Water,,7/6/71,15:45:00,,NCLEGACY,,21NC01WQ-J7690000,,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,330,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0000186-1978,Sample,Water,,1/5/78,10:00:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0011883-1979,Sample,Water,,7/18/79,14:30:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0002221-1979,Sample,Water,,2/22/79,0:00:00,,NCLEGACY,,21NC01WQ-O6500000,,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,360,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0020853-1982,Sample,Water,,12/15/82,11:45:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,1700,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0009678-1996,Sample,Water,,7/23/96,11:20:00,,NCLEGACY,,21NC01WQ-O6205000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,300,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0002527-1980,Sample,Water,,3/6/80,12:45:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,560,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0007268-1981,Sample,Water,,5/20/81,11:15:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,70,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0003824-1983,Sample,Water,,3/15/83,14:20:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,80,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0014304-1985,Sample,Water,,11/7/85,11:05:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0001045-1982,Sample,Water,,1/22/82,13:15:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0001914-1982,Sample,Water,,2/8/82,13:45:00,,NCLEGACY,,21NC01WQ-O6500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,350,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
