OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1998-000410137,Sample-Routine,Water,,11/6/98,12:25:00,EST,,,LNBA,LNBA,21NCMONITORING-J6150000,,,,35.2587,-77.5835,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,21,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1996-000455427,Sample-Routine,Water,,5/10/96,12:40:00,EDT,0,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,340,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2007-000036199,Sample-Routine,Water,,4/23/07,12:50:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6340000,,,,35.33527,-77.45702,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,21,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2005-000103086,Sample-Routine,Water,,9/29/05,13:20:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6340000,,,,35.33527,-77.45702,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,21,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2005-000100321,Sample-Routine,Water,,10/24/05,12:26:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6250000,,,,35.2957,-77.4962,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,104,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2010-000007754,Sample-Routine,Water,,11/3/10,11:36:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,48,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2011-000005119,Sample-Routine,Water,,7/13/11,11:01:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6044500,665: reagent contamination,,,35.2489,-77.7843,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,130,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2011-001930390,Sample-Routine,Water,,10/20/11,11:45:00,EDT,0.1,m,NCAMBNT,NCAMBNT,21NC03WQ-J6150000,,,,35.25879,-77.58353,Grab,21NC03WQ,Grab,,Water Sampler (Other),Fecal Coliform,,22,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2014713725,Sample-Routine,Water,,8/12/14,10:14:00,EST,0.1,m,LNBA,,21NCMONITORING-J6055000,,,,35.3119,-77.7313,Grab,21NCMONITORING,Grab,Surface Water Grab,Water Sampler (Other),Fecal Coliform,,151,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,Estimated Detection Level,1,cfu/100ml,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20181024-J6150000-371240028,Sample-Routine,Water,Surface Water,10/24/18,12:00:00,EST,0.1,m,NCAMBNT,,21NC03WQ-J6150000,,,,35.25879,-77.58353,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),Fecal Coliform,,120,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2013-100000707,Sample-Routine,Water,,10/10/13,9:38:00,EST,0.1,m,LNBA,,21NCMONITORING-J6250000,,,,35.2957,-77.4962,GRAB,21NCMONITORING,Grab,Surface Water Grab,Water Sampler (Other),Fecal Coliform,,250,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1995-000459882,Sample-Routine,Water,,10/5/95,10:45:00,EDT,0,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,480,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1995-000464171,Sample-Routine,Water,,5/9/95,9:45:00,EDT,0,m,LNBA,LNBA,21NCMONITORING-J6044500,,,,35.2489,-77.7843,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,75,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-LNBA2009-000207231,Sample-Routine,Water,,6/4/09,12:22:00,EDT,0.1,m,LNBA,,21NCCOALITIONS-J6250000,,,,35.2957,-77.4962,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,50,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2003-000203699,Sample-Routine,Water,,8/18/03,13:02:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6250000,,,,35.2957,-77.4962,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,3700,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1999-000381351,Sample-Routine,Water,,9/14/99,,,,,LNBA,LNBA,21NCMONITORING-J6150000,,,,35.2587,-77.5835,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,210,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1999-000389230,Sample-Routine,Water,,7/13/99,,,,,LNBA,LNBA,21NCMONITORING-J6370000,,,,35.3366,-77.4176,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,34,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1997-000434174,Sample-Routine,Water,,11/7/97,9:35:00,EST,0,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,102,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1997-000440146,Sample-Routine,Water,,7/7/97,13:40:00,EDT,0,m,LNBA,LNBA,21NCMONITORING-J6370000,,,,35.3366,-77.4176,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,104,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1997-000434831,Sample-Routine,Water,,10/10/97,8:15:00,EDT,0,m,LNBA,LNBA,21NCMONITORING-J6044500,,,,35.2489,-77.7843,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,44,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1996-000454508,Sample-Routine,Water,,6/10/96,11:40:00,EDT,0,m,LNBA,LNBA,21NCMONITORING-J6250000,Actual value is known to be greater than value given.,,,35.2957,-77.4962,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,6700,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1999-000400601,Sample-Routine,Water,,3/5/99,,,,,LNBA,LNBA,21NCMONITORING-J6370000,,,,35.3366,-77.4176,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,25,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1999-000378402,Sample-Routine,Water,,10/19/99,,,,,LNBA,LNBA,21NCMONITORING-J6044500,,,,35.2489,-77.7843,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,1100,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1996-000455467,Sample-Routine,Water,,5/10/96,13:25:00,EDT,0,m,LNBA,LNBA,21NCMONITORING-J6250000,,,,35.2957,-77.4962,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,88,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2006-000056309,Sample-Routine,Water,,10/27/06,12:33:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6044500,,,,35.2489,-77.7843,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,21,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2006-000070358,Sample-Routine,Water,,7/14/06,12:40:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6340000,,,,35.33527,-77.45702,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,27,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20160519-J6150000-370556937,Sample-Routine,Water,Surface Water,5/19/16,11:45:00,EST,0.1,m,NCAMBNT,,21NC03WQ-J6150000,,,,35.25879,-77.58353,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),Fecal Coliform,,42,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2013-080001373,Sample-Routine,Water,,8/1/13,10:18:00,EST,0.1,m,LNBA,,21NCMONITORING-J6150000,,,,35.2587,-77.5835,GRAB,21NCMONITORING,Grab,Surface Water Grab,Water Sampler (Other),Fecal Coliform,,33,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1995-000459224,Sample-Routine,Water,,11/22/95,10:00:00,EST,0,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,75,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1995-000464669,Sample-Routine,Water,,4/10/95,11:00:00,EDT,0,m,LNBA,LNBA,21NCMONITORING-J6150000,,,,35.2587,-77.5835,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,88,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1995-000463368,Sample-Routine,Water,,6/13/95,11:35:00,EDT,0,m,LNBA,LNBA,21NCMONITORING-J6370000,,,,35.3366,-77.4176,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,2000,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-LNBA2009-000107909,Sample-Routine,Water,,7/30/09,12:13:00,EDT,0.1,m,LNBA,,21NCCOALITIONS-J6250000,,,,35.2957,-77.4962,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,195,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-LNBA2009-000248902,Sample-Routine,Water,,5/11/09,12:00:00,EDT,0.1,m,LNBA,,21NCCOALITIONS-J6150000,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.,,,35.2587,-77.5835,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,150,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2009-000292587,Sample-Routine,Water,,4/16/09,11:55:00,EDT,0.1,m,LNBA,,21NCMONITORING-J6150000,,,,35.2587,-77.5835,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,22,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2003-000224076,Sample-Routine,Water,,3/27/03,12:44:00,EST,0.1,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,66,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2003-000220546,Sample-Routine,Water,,5/2/03,15:00:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6250000,,,,35.2957,-77.4962,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,45,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2002-000266221,Sample-Routine,Water,,5/6/02,,,,,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,185,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1999-000381319,Sample-Routine,Water,,9/14/99,,,,,LNBA,LNBA,21NCMONITORING-J6250000,,,,35.2957,-77.4962,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,260,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1996-000448212,Sample-Routine,Water,,11/21/96,13:00:00,EST,0,m,LNBA,LNBA,21NCMONITORING-J6250000,,,,35.2957,-77.4962,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,400,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1996-000456208,Sample-Routine,Water,,4/5/96,11:25:00,EST,0,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,25,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1999-000392422,Sample-Routine,Water,,6/7/99,,,,,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,76,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2000-000368512,Sample-Routine,Water,,2/11/00,,,,,LNBA,LNBA,21NCMONITORING-J6150000,,,,35.2587,-77.5835,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,40,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2006-000062280,Sample-Routine,Water,,9/7/06,12:21:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6250000,,,,35.2957,-77.4962,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,400,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2007-000013713,Sample-Routine,Water,,9/21/07,12:04:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6340000,,,,35.33527,-77.45702,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,50,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2011-000005022,Sample-Routine,Water,,7/12/11,9:41:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6250000,665: reagent contamination,,,35.2957,-77.4962,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,19,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2011-000005920,Sample-Routine,Water,,8/16/11,11:12:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6044500,,,,35.2489,-77.7843,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,830,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2012-120000671,Sample-Routine,Water,,12/13/12,10:58:00,EST,0.1,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,600,cfu/100ml,Final,Actual,,,,,,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2013-050001301,Sample-Routine,Water,,5/6/13,10:46:00,EST,0.1,m,LNBA,,21NCMONITORING-J6044500,,,,35.2489,-77.7843,GRAB,21NCMONITORING,Grab,Surface Water Grab,Water Sampler (Other),Fecal Coliform,,110,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2013-120000653,Sample-Routine,Water,,12/2/13,11:04:00,EST,0.1,m,LNBA,,21NCMONITORING-J6044500,,,,35.2489,-77.7843,GRAB,21NCMONITORING,Grab,Surface Water Grab,Water Sampler (Other),Fecal Coliform,,61,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2012-001975870,Sample-Routine,Water,,8/6/12,12:00:00,EDT,0.1,m,NCAMBNT,NCAMBNT,21NC03WQ-J6150000,,,,35.25879,-77.58353,Grab,21NC03WQ,Grab,,Water Sampler (Other),Fecal Coliform,,160,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2001-000293947,Sample-Routine,Water,,9/12/01,,,,,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,48,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2003-000212665,Sample-Routine,Water,,6/20/03,13:44:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6340000,,,,35.33527,-77.45702,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,65,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2003-000203734,Sample-Routine,Water,,8/18/03,12:09:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6044500,,,,35.2489,-77.7843,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,2800,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1996-000447233,Sample-Routine,Water,,12/18/96,18:20:00,EST,0,m,LNBA,LNBA,21NCMONITORING-J6250000,,,,35.2957,-77.4962,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,75,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1997-000445709,Sample-Routine,Water,,2/7/97,12:05:00,EST,0,m,LNBA,LNBA,21NCMONITORING-J6150000,,,,35.2587,-77.5835,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,58,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA1999-000385501,Sample-Routine,Water,,8/10/99,,,,,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,62,cfu/100ml,Final,Actual,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2006-000083917,Sample-Routine,Water,,3/31/06,12:12:00,EST,0.1,m,LNBA,LNBA,21NCMONITORING-J6250000,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,,,35.2957,-77.4962,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),Fecal Coliform,,11,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2007-000019132,Sample-Routine,Water,,8/20/07,10:54:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,230,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2005-000112511,Sample-Routine,Water,,7/28/05,11:40:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,40,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LNBA2005-000100310,Sample-Routine,Water,,10/24/05,11:41:00,EDT,0.1,m,LNBA,LNBA,21NCMONITORING-J6055000,,,,35.3119,-77.7313,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),Fecal Coliform,,114,cfu/100ml,Final,Actual,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,,STORET
