OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,ProviderName
21NC01WQ,NCDENR-DWQ,21NC01WQ-P4550000,NEW RIV AT HADNOT PT NR JACKSONVILLE INACT 74100,Estuary,3020302,,,34.67,-77.382,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P4700000,NEW RIV AT CM 37 AT GREY PT,Estuary,3020302,,,34.6266,-77.3677,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P4750000,NEW RIV AT HWY 172 NR SNEADS FERRY,Estuary,3020302,,,34.5785,-77.3989,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P5000000,NEW RIV NR SNEEDS FERRY INACT 730821,Estuary,3020302,,,34.578,-77.4,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P5250000,NEW RIV NR FULCHERS LANDING INACT 730821,Estuary,3020302,,,34.565,-77.367,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P5500000,NEW RIV AT TRAP BAY NR CEDAR PT INACT 730821,Estuary,3020302,,,34.563,-77.35,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P5750000,NEW RIV AT CHADWICK BAY NR PERU INACT 730821,Estuary,3020302,,,34.513,-77.386,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P5900000,ICW NR GRANT INACT 730821,Canal Transport,3020302,,,34.535,-77.362,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P6100000,MILL CRK AT SR 1518 NR GRANT INACT 750108,Estuary,3020302,,,34.525,-77.423,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P6250000,MILL CRK AT ALLIGATOR BAY NR GRANT INACT 730821,Estuary,3020302,,,34.51,-77.413,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P6400000,WHITE OAK RIV AT SR 1442 NR STELLA,Estuary,3020301,,,34.7749,-77.1538,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P6550000,WHITE OAK RIV NR PELETIER INACT 730821,Estuary,3020301,,,34.74,-77.123,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P6700000,WHITE OAK RIV NR SWANSBORO INACT 730821,Estuary,3020301,,,34.7,-77.114,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P6850000,WHITE OAK RIV AT HWY 24 AT SWANSBORO,Estuary,3020301,,,34.6827,-77.1129,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P7000000,BELL SWAMP AT STARLING INACT 750311,Estuary,3020301,,,34.703,-77.233,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,133,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P7150000,NEWPORT RIV NR NEWPORT INACT 750826,River/Stream,3020301,,,34.779,-76.875,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P7300000,NEWPORT RIV AT SR 1247 AT NEWPORT,River/Stream,3020301,,,34.7805,-76.8597,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P7450000,NEWPORT RIV AT A&EC RR NR NEWPORT INACT 801106,River/Stream,3020301,,,34.775,-76.858,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P7600000,NEWPORT RIV NR DEEP CRK INACT 750826,River/Stream,3020301,,,34.775,-76.842,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P7750000,NEWPORT RIV TRIB AT NEWPORT INACT 740402,River/Stream,3020301,,,34.763,-76.843,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P7900000,NEWPORT RIV TRIB NR NEWPORT INACT 740402,River/Stream,3020301,,,34.765,-76.842,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8050000,NEWPORT RIV DNS TRIB AT WILDWOOD INACT 740402,River/Stream,3020301,,,34.767,-76.835,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8200000,NEWPORT RIV DNS SANDY BR NR WILDWOOD INACT 750826,River/Stream,3020301,,,34.764,-76.821,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8350000,NEWPORT RIV BELOW BLACK CRK INACT 750826,River/Stream,3020301,,,34.763,-76.804,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8500000,NEWPORT RIV TRIB AT A&EC RR NR WILDWOOD INA 740402,River/Stream,3020301,,,34.742,-76.808,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8650000,NEWPORT RIV NR MILL CRK INACT 740402,Estuary,3020301,,,34.754,-76.758,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8700000,NEWPORT RIV AT CM G1 AT NEWPORT MARSHES,Estuary,3020301,,,34.7379,-76.6783,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8800000,CALICO CRK AT MOREHEAD CITY INACT 741008,Estuary,3020301,,,34.728,-76.731,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8950000,CALICO CRK AT MOUTH NR MOREHEAD CITY INACT 761122,Estuary,3020301,,,34.729,-76.708,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8960000,NEWPORT RIV AT US 70 AT MOREHEAD INACT 930701,Estuary,3020301,,,34.721,-76.694,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8963000,MOREHEAD CITY HARBOR AT MOREHEAD CITY CHANNEL,Estuary,3020301,,,34.718,-76.705,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8964000,MOREHEAD CITY HARBOR AT BOGUE SOUND CHANNEL,Estuary,3020301,,,34.714,-76.689,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8965000,MOREHEAD CITY HARBOR AT BOUY #18 AT S END RADIO I,Estuary,3020301,,,34.703,-76.682,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8965500,MOREHEAD CITY HARBOR AT CM G17 NR MOREHEAD CITY,Estuary,3020301,,,34.6952,-76.6739,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8966000,TAYLORS CRK AT BEAUFORT CITY HARBOR INACT 930701,Estuary,3020301,,,34.715,-76.666,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8975000,NORTH RIV AT US 70 NR BETTIE,Estuary,3020301,,,34.789,-76.61,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8976000,WARD CRK AT US 70 NR OTWAY,Estuary,3020301,,,34.7809,-76.5738,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8977000,WILLISTON CRK AT US 70 INACTIVE 930701,Estuary,3020301,,,34.787,-76.504,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8978000,BROAD CRK AT US 70 NR MASONTOWN,Estuary,3020105,,,34.8798,-76.4148,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P8990000,NORTH RIV AT CM 56 NR BEAUFORT,Estuary,3020301,,,34.7037,-76.5982,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9100000,TAYLOR CRK AT BEAUFORT INACT 741008,Estuary,3020301,,,34.715,-76.668,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9250000,TAYLOR CRK NR BEAUFORT INACT 741008,Estuary,3020301,,,34.713,-76.66,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9270000,BACK CRK AT SR 1300 INACT 771031,Estuary,3020204,,,34.892,-76.625,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9280000,BACK CRK DNS SR 1300 0.75 MI INACT 771031,Estuary,3020204,,,34.9,-76.638,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9290000,WARD CRK FENCE POLE RIGHT SIDE INACT 771025,Estuary,3020301,,,34.804,-76.567,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9300000,WARD CRK AT FIRST CRK UPS DOCK INACT 771025,Estuary,3020301,,,34.796,-76.567,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9310000,WARD CRK MID CHANNEL NR GARBAGE DUMP INA 771025,Estuary,3020301,,,34.788,-76.571,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9400000,BEAUFORT INLET OFF RADIO ISLAND INACT 741008,Estuary,3020301,,,34.729,-76.694,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9550000,BOGUE SOUND AT SR 1182  INACT 741008,Estuary,3020301,,,34.715,-76.738,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9580000,BOGUE SOUND AT CM G15 NR SALTER PATH,Estuary,3020301,,,34.7241,-76.8513,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9600000,BOGUE SOUND AT CM R24 AT EMERALD ISLE,Estuary,3020301,,,34.7145,-76.9277,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9720000,BACK SOUND AT CM G3 AT HARKERS ISLAND,Estuary,3020301,,,34.6874,-76.5635,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9730000,CORE SOUND AT CM R36 NR JARRETT BAY,Estuary,3020301,,,34.7425,-76.4908,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9740000,CORE SOUND AT CM G1 AT ENTRANCE TO NELSON BAY,Estuary,3020105,,,34.856,-76.4021,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9806100,NELSON BAY AT US 70 INACT 771025,Estuary,3020105,,,34.879,-76.417,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-P9806200,NELSON BAY AT MIDWAY COVE INACT 771025,Estuary,3020105,,,34.879,-76.408,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,31,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0010000,YADKIN RIV NR FINLEY INACT 741118,River/Stream,3040101,,,36.075,-81.613,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,27,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0030000,YADKIN RIV AT SR 1517 AT PATTERSON INACT 730723,River/Stream,3040101,,,36,-81.564,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,27,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0060000,YADKIN RIV AT NC 268 AT PATTERSON,River/Stream,3040101,,,36.037,-81.477,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,27,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0090000,BUFFALO CRK NR PATTERSON INACT 730723,River/Stream,3040101,,,36.028,-81.511,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,27,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0120000,YADKIN RIV NR YADKIN VALLEY INACT 730723,River/Stream,3040101,,,36.042,-81.475,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,27,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0210000,ELK CRK NR ELKVILLE INACT 750127,River/Stream,3040101,,,36.108,-81.442,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0220000,ELK CRK AT HWY 268 AT ELKVILLE,River/Stream,3040101,,,36.0695,-81.4024,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0240000,YADKIN RIV AT FERGUSON INACT 790730,River/Stream,3040101,,,36.085,-81.365,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0250000,W KERR SCOTT LAKE DNS STONY CRK INACT 800521,Reservoir,3040101,,,36.101,-81.34,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0250020,W KERR SCOTT LAKE DS STONY CK  CLEAN LAKES,Reservoir,3040101,,,36.1013889,-81.3402778,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0260000,YADKIN RIV AT END SR 1137 NR CHAMBERS INACT 780727,River/Stream,3040101,,,36.11,-81.313,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0270000,W KERR SCOTT LAKE NR WILKESBORO INACT 820804,Reservoir,3040101,,,36.124,-81.269,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0270020,W KERR SCOTT LAKE NR WILKESBORO NC CLEAN LAKES,Reservoir,3040101,,,36.1236111,-81.2694444,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0280000,W KERR SCOTT LAKE UPS DAM INACT 820804,Reservoir,3040101,,,36.129,-81.235,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0280020,W KERR SCOTT LAKE US DAM  CLEAN LAKES,Reservoir,3040101,,,36.1291667,-81.2347222,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0300000,YADKIN RIV NR BACK INACT 790730,River/Stream,3040101,,,36.133,-81.217,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0330000,YADKIN RIV AT US 421 NR WILKESBORO INACT 750212,River/Stream,3040101,,,36.146,-81.178,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0360000,REDDIES RIV AT SR 1517 AT N. WILKESBORO USGS GAGING STATION,River/Stream,3040101,,,36.1744,-81.1694,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0390000,YADKIN RIV AT WILKESBORO,River/Stream,3040101,,,36.154,-81.165,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0420000,CUB CRK AT SR 2460 AT WILKESBORO INACT 750212,River/Stream,3040101,,,36.146,-81.171,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0450000,YADKIN RIV AT BUS 421,River/Stream,3040101,,,36.1666,-81.125,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0540000,LONG CRK AT N WILKESBORO INACT 750212,River/Stream,3040101,,,36.179,-81.163,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0600000,MULBERRY CRK NR N WILKESBORO INACT 750212,River/Stream,3040101,,,36.175,-81.106,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0630000,YADKIN RIV NR ROARING RIVER INACT 730725,River/Stream,3040101,,,36.192,-81.054,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0660000,ROARING RIV AT SR 1990 NR ROARING RIVER,River/Stream,3040101,,,36.248,-81.043,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0690000,YADKIN RIV AT SR 2327 AT ROARING RIV,River/Stream,3040101,,,36.201,-81.005,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0720000,YADKIN RIV AT SR 2303 AT RONDA,River/Stream,3040101,,,36.2156,-80.9369,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,193,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0780000,ELKIN RIV NR ELKIN INACT 750116,River/Stream,3040101,,,36.244,-80.857,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0810000,YADKIN RIV AT US 21 BUS AT ELKIN,River/Stream,3040101,,,36.24,-80.84,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,197,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0840000,YADKIN RIV NR ELKIN INACT 710620,River/Stream,3040101,,,36.244,-80.842,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0900000,COBB CRK NR JONESVILLE INACT 750116,River/Stream,3040101,,,36.242,-80.831,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,197,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0930000,COBB CRK NR ELKIN INACT 720620,River/Stream,3040101,,,36.247,-80.833,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q0960000,DUTCHMANS CRK AT ELKIN INACT 730605,River/Stream,3040101,,,36.25,-80.833,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1080000,YADKIN RIV AT CRUTCHFIELD INACT 730605,River/Stream,3040101,,,36.268,-80.72,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,197,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1110000,FISHER RIV AT SR 1341 NR DOBSON INACT 730607,River/Stream,3040101,,,36.442,-80.766,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1140000,FISHER RIV TRIB AT DOBSON INACT 730607,River/Stream,3040101,,,36.389,-80.71,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1170000,FISHER RIV TRIB NR DOBSON INACT 730607,River/Stream,3040101,,,36.378,-80.694,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1200000,FISHER RIV AT SR 2222 NR DOBSON INACT 730607,River/Stream,3040101,,,36.355,-80.679,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1230000,CODY CRK AT DOBSON INACT 770412,River/Stream,3040101,,,36.393,-80.728,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1260000,CODY CRK NR DOBSON INACT 730607,River/Stream,3040101,,,36.367,-80.717,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1290000,TANYARD CRK NR BOONEVILLE INACT 750218,River/Stream,3040101,,,36.243,-80.717,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,197,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1320000,TANYARD CRK NR CRUTCHFIELD INACT 750218,River/Stream,3040101,,,36.254,-80.692,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,197,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1350000,YADKIN RIV AT SR 1003 NEAR SILOAM,River/Stream,3040101,,,36.2991,-80.5788,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1380000,ARARAT RIV NR SULPHUR SPRINGS INACTIVE 810227,River/Stream,3040101,,,36.554,-80.569,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1410000,ARARAT RIV AT SR 1727 NR MT AIRY INACT 820816,River/Stream,3040101,,,36.511,-80.593,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1440000,ARARAT RIV NR FLAT ROCK INACT 750203,River/Stream,3040101,,,36.503,-80.602,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1470000,ARARAT RIV AT MT AIRY INACT 750203,River/Stream,3040101,,,36.496,-80.594,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1500000,ARARAT RIV AT US 52 NEAR MT AIRY,River/Stream,3040101,,,36.4913,-80.6122,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1530000,CANE BR AT BANNERTOWN INACT 750203,River/Stream,3040101,,,36.483,-80.586,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1560000,LOVILLES CRK NR SALEM INACT 750203,River/Stream,3040101,,,36.543,-80.628,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1590000,LOVILLES CRK NR MT AIRY INACT 750203,River/Stream,3040101,,,36.517,-80.617,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1620000,LOVILLES CRK AT MT AIRY INACT 750203,River/Stream,3040101,,,36.501,-80.618,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1650000,LOVILLES CRK AT US 52 AT MT AIRY INACT 750203,River/Stream,3040101,,,36.483,-80.608,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1680000,STEWARTS CRK NR MT AIRY INACT 730611,River/Stream,3040101,,,36.502,-80.669,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1710000,ARARAT RIV 1 MI. BELOW MOUNT AIRY WWTP DISCHARGE WWTP PROPER,River/Stream,3040101,,,36.47,-80.6027,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1740000,STONY CRK AT MT AIRY INACT 740926,River/Stream,3040101,,,36.446,-80.56,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1770000,STONY CRK NR ARARAT INACT 740926,River/Stream,3040101,,,36.443,-80.578,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1780000,ARARAT RIV AT SR 2019 AT ARARAT,River/Stream,3040101,,,36.4,-80.56,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1800000,TOMS CRK AT PILOT MOUNTAIN INACT 740926,River/Stream,3040101,,,36.397,-80.492,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1830000,HEATHERLY CRK AT PILOT MOUNTAIN INACT 740926,River/Stream,3040101,,,36.375,-80.482,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1860000,HEATHERLY CRK NR PILOT MTN INACT 740926,River/Stream,3040101,,,36.379,-80.492,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-Q1890000,TOMS CRK NR PILOT MOUNTAIN INACT 740926,River/Stream,3040101,,,36.389,-80.514,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,171,STORET
