OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,ProviderName
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,8/19/04,14:15:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,Tropical Storm Bonnie/Hurricane Charley effected NC August 13 & 14,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,280,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0023122-1974,Sample,Water,,10/22/74,11:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8920000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0010381-1973,Sample,Water,,8/8/73,9:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8580000,,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,150,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0012857-1986,Sample,Water,,10/23/86,11:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8750000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,60,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0007098-1975,Sample,Water,,3/24/75,16:25:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8500000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1992-0016781-1992,Sample,Water,,11/16/92,13:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8750000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,110,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0014668-1976,Sample,Water,,11/1/76,13:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8920000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0020567-1974,Sample,Water,,9/23/74,15:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8920000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1992-0007524-1992,Sample,Water,,6/10/92,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8750000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,200,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0001967-1976,Sample,Water,,3/1/76,16:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8920000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0003711-1994,Sample,Water,,4/25/94,12:35:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8545000,,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1992-0013903-1992,Sample,Water,,9/14/92,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8750000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1992-0005081-1992,Sample,Water,,4/23/92,13:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8750000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,1100,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0016137-1976,Sample,Water,,12/1/76,15:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8920000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0007170-1975,Sample,Water,,3/25/75,10:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8920000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0007101-1975,Sample,Water,,3/24/75,16:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8520000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0015777-1975,Sample,Water,,7/29/75,15:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8920000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0020304-1975,Sample,Water,,10/30/75,10:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8920000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0001771-1971,Sample,Water,,4/5/71,12:35:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8580000,,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0005427-1976,Sample,Water,,6/1/76,15:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8920000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,100,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0006186-1994,Sample,Water,,6/22/94,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8545000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,70,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,4/21/98,12:25:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,27,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,11/18/97,10:35:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,91,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-00-SGR-CF-AMS2000-0,Sample,Water,,2/3/00,12:05:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,110,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,9/17/97,15:25:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,27,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-00-SGR-CF-AMS2000-0,Sample,Water,,12/14/00,11:35:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,45,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,10/19/98,13:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,18,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-00-SGR-CF-AMS2000-0,Sample,Water,,6/12/00,11:55:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,36,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,6/13/02,14:10:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,16,#/100ml,Final,Actual,Estimated Value.  Blank contamination evident.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,11/19/02,14:00:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,200,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-06-SGR-CF-AMS2006-0,Sample,Water,,12/12/06,12:45:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,53,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-06-SGR-CF-AMS2006-0,Sample,Water,,8/1/06,13:20:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,77,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,9/11/01,10:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,350,#/100ml,Final,Actual,Sample held beyond normal holding time.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,6/6/07,12:43:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,36,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,2/22/07,12:33:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,23,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,1/23/07,12:50:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,700,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,3/14/02,14:15:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,2500,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,11/18/04,13:35:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,90,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,1/16/02,14:15:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,63,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,2/19/02,14:20:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,220,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,12/15/04,14:00:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,63,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,5/27/97,14:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,18,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,5/19/98,13:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,36,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,11/5/98,14:15:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,Estimated value; value not accurate.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,8/31/98,11:00:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,100,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,2/11/98,12:40:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,18,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,3/16/98,11:40:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,27,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,12/14/98,15:00:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8750000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,18,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0012346-1996,Sample,Water,,9/17/96,16:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8725000,,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,18,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1994-0010737-1994,Sample,Water,,8/30/94,17:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8725000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,150,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1995-0000944-1995,Sample,Water,,1/24/95,16:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8725000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,160,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0014825-1996,Sample,Water,,10/29/96,15:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8725000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,38,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1992-0016643-1992,Sample,Water,,11/12/92,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8725000,X-sec location horizontal: 1.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,70,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0004298-1982,Sample,Water,,3/23/82,11:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8604000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0016585-1984,Sample,Water,,12/10/84,12:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8604000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0018593-1979,Sample,Water,,11/7/79,11:40:00,,1,ft,NCLEGACY,,21NC01WQ-B8604000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,140,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0008716-1975,Sample,Water,,4/16/75,15:48:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8600000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,960,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0002265-1981,Sample,Water,,2/16/81,12:07:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8604000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0007161-1975,Sample,Water,,3/25/75,13:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8610000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,80,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0006206-1977,Sample,Water,,5/12/77,11:45:00,,1,ft,NCLEGACY,,21NC01WQ-B8610000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,60,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0001332-1977,Sample,Water,,2/2/77,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8610000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0010383-1973,Sample,Water,,8/8/73,10:05:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8600000,,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,170,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0017552-1975,Sample,Water,,8/27/75,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8610000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,80,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0013833-1974,Sample,Water,,7/18/74,12:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8604000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0000552-1974,Sample,Water,,1/17/74,12:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8660000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,60,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0014136-1974,Sample,Water,,7/23/74,13:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8610000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,1700,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,6/6/07,10:21:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8490000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,52,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0006878-1974,Sample,Water,,5/2/74,15:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8660000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,380,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0013698-1974,Sample,Water,,7/17/74,13:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8610000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,110,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
