OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityStartTime/Time,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,MonitoringLocationIdentifier,HydrologicEvent,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000037851,Sample-Routine,Water,4/11/07,12:39:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,62,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000037951,Sample-Routine,Water,4/11/07,9:41:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,13,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000037939,Sample-Routine,Water,4/11/07,9:51:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,16,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000037800,Sample-Routine,Water,4/11/07,11:50:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,116,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000037920,Sample-Routine,Water,4/11/07,11:15:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,16,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,4/26/07,11:55:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,38,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,4/26/07,12:45:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,58,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,4/26/07,13:20:00,0.1,m,NCAMBNT,21NC02WQ-B9190500,,Fecal Coliform,Total,140,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,4/26/07,13:50:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,22,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000035127,Sample-Routine,Water,5/3/07,10:35:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,37,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000034990,Sample-Routine,Water,5/3/07,10:55:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,219,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000035043,Sample-Routine,Water,5/3/07,12:15:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,110,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000035137,Sample-Routine,Water,5/3/07,13:25:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,33,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000035157,Sample-Routine,Water,5/3/07,13:15:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,13,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000035053,Sample-Routine,Water,5/3/07,11:23:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,76,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,5/23/07,11:55:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,160,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,5/23/07,13:05:00,0.1,m,NCAMBNT,21NC02WQ-B9190500,,Fecal Coliform,Total,170,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,5/23/07,12:30:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,100,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,5/23/07,13:30:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,73,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000030048,Sample-Routine,Water,6/7/07,10:45:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,1091,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000030146,Sample-Routine,Water,6/7/07,11:15:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,28,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000030094,Sample-Routine,Water,6/7/07,12:15:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,100,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000030167,Sample-Routine,Water,6/7/07,12:54:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,10,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000030084,Sample-Routine,Water,6/7/07,10:26:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,109,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000030104,Sample-Routine,Water,6/7/07,13:03:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,82,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,6/14/07,12:30:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,200,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,6/14/07,13:10:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,120,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,6/14/07,14:05:00,0.1,m,NCAMBNT,21NC02WQ-B9190500,,Fecal Coliform,Total,190,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,6/14/07,14:40:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,59,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000024558,Sample-Routine,Water,7/12/07,11:45:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,400,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000024609,Sample-Routine,Water,7/12/07,10:51:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,84,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000024528,Sample-Routine,Water,7/12/07,13:10:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,5600,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000024630,Sample-Routine,Water,7/12/07,10:45:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,76,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000024538,Sample-Routine,Water,7/12/07,12:20:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,820,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000024440,Sample-Routine,Water,7/12/07,12:55:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,1200,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,7/16/07,11:50:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,290,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,7/16/07,13:00:00,0.1,m,NCAMBNT,21NC02WQ-B9190500,,Fecal Coliform,Total,180,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,7/16/07,12:15:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,970,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,7/16/07,13:25:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,170,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,8/2/07,11:55:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,90,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,8/2/07,12:35:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,140,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,8/2/07,13:10:00,0.1,m,NCAMBNT,21NC02WQ-B9190500,,Fecal Coliform,Total,24,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,8/2/07,13:35:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,260,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000020574,Sample-Routine,Water,8/9/07,13:10:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,164,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000020518,Sample-Routine,Water,8/9/07,10:45:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,1680,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000020539,Sample-Routine,Water,8/9/07,12:15:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,455,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000020607,Sample-Routine,Water,8/9/07,11:25:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,440,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000020639,Sample-Routine,Water,8/9/07,10:40:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,92,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000020529,Sample-Routine,Water,8/9/07,12:50:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,637,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,9/12/07,12:10:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,58,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,9/12/07,13:45:00,0.1,m,NCAMBNT,21NC02WQ-B9190500,,Fecal Coliform,Total,22,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,9/12/07,12:50:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,170,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,9/12/07,14:10:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,1600,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000014094,Sample-Routine,Water,9/19/07,11:15:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,1050,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000014201,Sample-Routine,Water,9/19/07,10:15:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,88,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000014041,Sample-Routine,Water,9/19/07,12:50:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,2800,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000014074,Sample-Routine,Water,9/19/07,12:32:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,2200,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000014115,Sample-Routine,Water,9/19/07,10:25:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,320,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000014084,Sample-Routine,Water,9/19/07,12:05:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,2000,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,10/10/07,12:35:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,190,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,10/10/07,14:05:00,0.1,m,NCAMBNT,21NC02WQ-B9190500,,Fecal Coliform,Total,87,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,10/10/07,13:10:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,110,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,10/10/07,14:30:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,830,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000010926,Sample-Routine,Water,10/17/07,13:45:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,190,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000010906,Sample-Routine,Water,10/17/07,12:50:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,340,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000010936,Sample-Routine,Water,10/17/07,10:45:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,160,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000011004,Sample-Routine,Water,10/17/07,13:25:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,10,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000010916,Sample-Routine,Water,10/17/07,11:50:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,199,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,11/7/07,12:35:00,0.1,m,NCAMBNT,21NC02WQ-B9470000,,Fecal Coliform,Total,80,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,11/7/07,14:05:00,0.1,m,NCAMBNT,21NC02WQ-B9190500,,Fecal Coliform,Total,65,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,11/7/07,13:10:00,0.1,m,NCAMBNT,21NC02WQ-B9196000,,Fecal Coliform,Total,140,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,11/7/07,14:25:00,0.1,m,NCAMBNT,21NC02WQ-B9090000,,Fecal Coliform,Total,110,#/100ml,Final,9222-D,APHA,,,,1,#/100ml,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000007395,Sample-Routine,Water,11/15/07,13:57:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,180,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000007333,Sample-Routine,Water,11/15/07,11:03:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,75,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000007385,Sample-Routine,Water,11/15/07,13:38:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,220,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000007415,Sample-Routine,Water,11/15/07,11:11:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,82,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000007364,Sample-Routine,Water,11/15/07,12:24:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,540,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000007323,Sample-Routine,Water,11/15/07,12:54:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,137,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000006132,Sample-Routine,Water,12/6/07,11:35:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,137,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000006220,Sample-Routine,Water,12/6/07,13:40:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,88,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000006142,Sample-Routine,Water,12/6/07,12:55:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,46,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000006172,Sample-Routine,Water,12/6/07,10:51:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,23,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2007-000006187,Sample-Routine,Water,12/6/07,13:25:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,17,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
