OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0008877-1986,Sample,Water,,8/5/86,11:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0015147-1983,Sample,Water,,9/29/83,10:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,370,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0006738-1984,Sample,Water,,5/21/84,11:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,160,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0020461-1982,Sample,Water,,12/9/82,10:55:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,260,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0017398-1982,Sample,Water,,10/13/82,11:55:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,220,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0013738-1985,Sample,Water,,10/24/85,10:55:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,280,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0000606-1983,Sample,Water,,1/13/83,12:25:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,240,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0003314-1975,Sample,Water,,2/5/75,11:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7370000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0006208-1971,Sample,Water,,7/6/71,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7370000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,230,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0005035-1981,Sample,Water,,4/7/81,12:18:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,910,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0002374-1981,Sample,Water,,2/17/81,12:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,60,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0001532-1972,Sample,Water,,4/27/72,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7370000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,50000,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0006105-1982,Sample,Water,,4/22/82,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,150,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0004454-1982,Sample,Water,,3/24/82,10:05:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,540,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0013775-1981,Sample,Water,,8/24/81,17:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,190,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0008804-1981,Sample,Water,,6/15/81,13:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,700,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0015722-1983,Sample,Water,,10/11/83,10:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,60,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0001602-1985,Sample,Water,,2/11/85,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0000963-1982,Sample,Water,,1/21/82,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,190,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0017646-1983,Sample,Water,,11/16/83,10:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,80,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0014180-1982,Sample,Water,,8/16/82,11:35:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,100,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0001834-1975,Sample,Water,,1/23/75,12:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7530000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,70,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0007989-1973,Sample,Water,,7/17/73,11:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7530000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,400,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0005069-1970,Sample,Water,,7/30/70,11:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7530000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,10000,#/100ml,Final,Actual,Actual value known only to be greater than value shown,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0002788-1972,Sample,Water,,5/30/72,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7370000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,100,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0000438-1985,Sample,Water,,1/16/85,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,60,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0010888-1981,Sample,Water,,7/22/81,16:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,360,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0003012-1982,Sample,Water,,2/24/82,11:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,100,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0015084-1981,Sample,Water,,9/17/81,11:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,170,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0005247-1983,Sample,Water,,4/14/83,12:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,90,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0009029-1982,Sample,Water,,6/10/82,11:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,280,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0007466-1983,Sample,Water,,5/24/83,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,270,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0016491-1982,Sample,Water,,9/28/82,11:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,230,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0000094-1975,Sample,Water,,1/6/75,13:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7370000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0020106-1981,Sample,Water,,12/16/81,10:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,5800,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0008551-1984,Sample,Water,,6/28/84,11:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,70,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0001992-1973,Sample,Water,,5/10/73,11:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7530000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,1500,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0006214-1971,Sample,Water,,7/6/71,14:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7530000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,1200,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0005063-1970,Sample,Water,,7/30/70,10:55:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7370000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,1200,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0006532-1986,Sample,Water,,6/9/86,12:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0005032-1973,Sample,Water,,6/19/73,11:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7370000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0002556-1986,Sample,Water,,3/4/86,12:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,40,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0017046-1984,Sample,Water,,12/12/84,10:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,60,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0014467-1984,Sample,Water,,10/25/84,9:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0016026-1984,Sample,Water,,11/28/84,9:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,20,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0019512-1982,Sample,Water,,11/16/82,11:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,320,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0001592-1986,Sample,Water,,2/12/86,10:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,760,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0008538-1971,Sample,Water,,8/16/71,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7370000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,240,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0003599-1985,Sample,Water,,3/26/85,11:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,70,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0006903-1981,Sample,Water,,5/14/81,12:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,950,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0018652-1983,Sample,Water,,12/7/83,11:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,3700,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0009215-1983,Sample,Water,,6/28/83,10:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,1100,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1995-0006071-1995,Sample,Water,,6/5/95,10:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,970,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1995-0004993-1995,Sample,Water,,5/8/95,12:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,230,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0010896-1986,Sample,Water,,9/9/86,14:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,1380,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0000850-1986,Sample,Water,,1/20/86,10:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,270,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0008430-1970,Sample,Water,,10/20/70,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7370000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,200,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0008436-1970,Sample,Water,,10/20/70,13:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7530000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,8000,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0006270-1985,Sample,Water,,5/23/85,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,250,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0011846-1984,Sample,Water,,8/29/84,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,60,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0009122-1984,Sample,Water,,7/12/84,12:25:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,90,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0003984-1984,Sample,Water,,3/21/84,10:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,6400,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0012178-1983,Sample,Water,,7/28/83,11:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0004326-1985,Sample,Water,,4/15/85,11:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,90,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0002509-1984,Sample,Water,,2/28/84,11:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,1400,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0013110-1983,Sample,Water,,8/17/83,10:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,60,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0005648-1984,Sample,Water,,4/25/84,10:55:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,960,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0007981-1973,Sample,Water,,7/17/73,12:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7370000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0005451-1986,Sample,Water,,5/12/86,12:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0002806-1983,Sample,Water,,2/22/83,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7320000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,40,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0001538-1972,Sample,Water,,4/27/72,10:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7530000,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,1000,#/100ml,STORET
